transaction_id,user_id,timestamp,amount,payment_method,merchant_category,device_id,ip_address,geo_location,user_transaction_count_last_1h,user_transaction_count_last_24h,amount_zscore_vs_user_history,geo_distance_from_last_txn_km,is_new_device,is_fraud
TXN_0011575,USR_00302,2024-05-25 09:03:07,1699.5,card,healthcare,DEV_000101,132.79.39.98,Kolkata,4,4,0.3287,45.52,0,0
TXN_0010195,USR_00452,2024-02-09 02:37:46,8790.24,netbanking,electronics,DEV_000750,197.13.32.120,Surat,3,6,0.5656,19.74,0,0
TXN_0006467,USR_00580,2024-06-17 06:35:10,3745.29,netbanking,electronics,DEV_000833,63.188.139.189,Indore,3,3,-0.483,6.31,0,0
TXN_0013251,USR_00317,2024-06-11 16:37:59,5322.08,netbanking,healthcare,DEV_001024,166.154.203.235,Lucknow,4,8,0.0969,13.16,0,0
TXN_0006846,USR_00529,2024-01-10 15:13:00,4192.17,netbanking,utilities,DEV_000922,227.18.98.212,Hyderabad,3,2,0.0921,29.62,0,0
TXN_0001515,USR_00155,2024-03-23 21:33:06,4038.51,UPI,grocery,DEV_001042,254.17.42.220,Jaipur,1,8,-0.1218,39.42,0,0
TXN_0003655,USR_00090,2024-01-21 18:32:18,1834.99,netbanking,utilities,DEV_000619,58.5.182.79,Pune,1,11,0.3641,38.49,0,0
TXN_0015856,USR_00647,2024-06-14 01:42:46,4044.62,card,clothing,DEV_000386,142.98.3.35,Surat,3,3,-0.5668,1.26,0,0
TXN_0005559,USR_00355,2024-04-24 11:10:11,9415.08,UPI,clothing,DEV_000745,176.80.157.78,Hyderabad,1,9,0.7751,39.51,0,0
TXN_0009636,USR_00475,2024-01-26 22:17:02,4751.25,card,entertainment,DEV_000134,195.52.203.159,Indore,2,8,-0.0762,38.91,0,0
TXN_0010302,USR_00255,2024-03-04 02:09:52,8150.72,UPI,healthcare,DEV_001077,4.157.77.40,Mumbai,1,3,1.8876,11.98,0,0
TXN_0011627,USR_00644,2024-05-30 21:10:49,629.38,netbanking,grocery,DEV_001089,76.92.38.49,Hyderabad,1,3,-0.627,46.62,0,0
TXN_0006526,USR_00347,2024-06-12 19:30:32,3570.64,UPI,grocery,DEV_001038,5.56.99.221,Mumbai,1,6,-0.3393,31.05,0,0
TXN_0002027,USR_00717,2024-02-02 16:05:41,8538.71,UPI,entertainment,DEV_000161,233.234.135.202,Chennai,1,10,1.2389,41.62,0,0
TXN_0002719,USR_00247,2024-01-01 17:16:38,3222.55,UPI,food_delivery,DEV_000672,102.206.31.13,Pune,1,8,0.1235,25.32,0,0
TXN_0005029,USR_00302,2024-03-16 11:17:46,1554.31,UPI,food_delivery,DEV_000101,77.210.114.114,Mumbai,4,10,0.0145,12.64,0,0
TXN_0004161,USR_00670,2024-01-13 04:35:39,7205.13,UPI,utilities,DEV_000497,77.73.244.241,Chennai,1,7,0.4798,23.31,0,0
TXN_0015821,USR_00741,2024-05-06 19:24:38,5164.32,card,food_delivery,DEV_000559,92.192.226.200,Chennai,1,11,0.7873,33.5,0,0
TXN_0006660,USR_00344,2024-01-05 12:15:05,388.81,card,fuel,DEV_000077,12.240.99.148,Lucknow,3,4,0.8331,26.83,0,0
TXN_0012328,USR_00280,2024-06-17 02:02:38,5599.95,netbanking,travel,DEV_001150,9.92.109.12,Chennai,2,8,-0.3658,35.66,0,0
TXN_0015573,USR_00359,2024-06-18 01:35:51,2820.8,UPI,electronics,DEV_001142,8.99.209.186,Bangalore,3,10,0.6594,40.94,0,0
TXN_0001911,USR_00061,2024-01-02 04:31:04,15487.14,UPI,healthcare,DEV_000360,151.133.252.102,Mumbai,1,11,2.2313,9.94,0,0
TXN_0011478,USR_00617,2024-06-12 02:01:00,1839.46,UPI,clothing,DEV_000740,221.42.150.83,Nagpur,4,8,-1.2787,21.4,0,0
TXN_0012526,USR_00340,2024-04-01 23:12:48,4169.13,card,education,DEV_000960,49.235.118.99,Bhopal,3,11,-1.0712,11.57,0,0
TXN_0007350,USR_00410,2024-05-17 21:08:56,5185.58,UPI,utilities,DEV_001097,216.153.92.54,Ahmedabad,3,4,-0.9155,43.56,0,0
TXN_0012590,USR_00619,2024-05-12 02:36:07,2757.6,card,utilities,DEV_000126,20.3.219.111,Bangalore,4,1,-1.163,23.65,0,0
TXN_0009747,USR_00327,2024-03-01 02:42:22,3423.68,netbanking,education,DEV_000820,215.6.72.218,Nagpur,1,5,-1.157,2.18,0,0
TXN_0000015,USR_00007,2024-04-22 05:36:55,4441.02,card,food_delivery,DEV_001033,177.206.81.105,Bangalore,4,9,-0.5623,31.93,0,0
TXN_0008208,USR_00443,2024-04-01 16:14:52,2030.49,card,healthcare,DEV_000341,208.213.140.137,Delhi,2,7,-1.0777,38.29,0,0
TXN_0010358,USR_00491,2024-05-05 16:27:16,921.62,card,utilities,DEV_000315,7.209.83.117,Delhi,4,9,-0.3613,49.75,0,0
TXN_0002471,USR_00079,2024-01-12 18:11:00,6591.54,UPI,healthcare,DEV_000969,119.227.228.195,Delhi,1,5,2.3639,20.17,0,0
TXN_0000275,USR_00787,2024-04-07 21:49:06,1173.27,card,electronics,DEV_000620,116.127.62.22,Delhi,4,4,0.4621,9.66,0,0
TXN_0000613,USR_00760,2024-03-13 10:58:52,1007.7,netbanking,education,DEV_000794,19.105.227.10,Kanpur,1,9,-1.1255,10.54,0,0
TXN_0006547,USR_00759,2024-02-20 16:52:37,895.57,card,education,DEV_000025,250.202.16.181,Nagpur,4,6,-0.8179,15.44,0,0
TXN_0006224,USR_00747,2024-04-29 04:12:01,2853.43,UPI,utilities,DEV_000548,165.18.112.140,Surat,1,7,0.5208,2.92,0,0
TXN_0011564,USR_00332,2024-05-21 12:15:05,11052.08,card,food_delivery,DEV_000715,48.226.222.239,Delhi,2,3,1.0694,23.47,0,0
TXN_0012614,USR_00748,2024-03-06 10:49:57,3358.05,netbanking,clothing,DEV_000778,141.161.28.185,Lucknow,3,9,0.0754,13.95,0,0
TXN_0011519,USR_00603,2024-03-09 14:53:50,1221.71,UPI,travel,DEV_000534,162.235.191.203,Bhopal,3,11,-0.2837,35.6,0,0
TXN_0003887,USR_00530,2024-04-18 19:30:08,6637.5,netbanking,electronics,DEV_000198,214.135.222.253,Lucknow,4,10,-0.1621,22.2,0,0
TXN_0002069,USR_00633,2024-06-27 01:49:58,8870.44,card,clothing,DEV_000141,195.103.153.37,Kanpur,3,11,0.9262,38.18,0,0
TXN_0009315,USR_00372,2024-06-15 19:21:50,3097.59,netbanking,education,DEV_000207,140.61.63.248,Jaipur,1,5,-1.5365,16.76,0,0
TXN_0006253,USR_00741,2024-06-12 05:08:14,4616.71,netbanking,fuel,DEV_000559,190.149.218.53,Chennai,3,8,0.3019,39.74,0,0
TXN_0013287,USR_00077,2024-03-14 17:10:47,3303.27,card,healthcare,DEV_000828,26.157.64.71,Jaipur,1,7,0.2567,1083.89,0,1
TXN_0013441,USR_00139,2024-02-05 02:35:24,5473.88,netbanking,healthcare,DEV_000820,16.116.170.138,Indore,1,10,-0.0631,23.57,0,0
TXN_0014385,USR_00021,2024-06-03 15:53:43,3137.38,card,entertainment,DEV_000860,195.209.20.129,Hyderabad,1,8,0.2553,30.78,0,0
TXN_0011280,USR_00289,2024-06-07 01:57:26,3015.85,UPI,electronics,DEV_001148,148.35.101.53,Jaipur,1,5,2.1353,46.12,0,0
TXN_0007571,USR_00653,2024-01-06 18:58:24,291.01,card,entertainment,DEV_000898,27.77.28.98,Kolkata,2,4,0.0298,20.11,0,0
TXN_0008766,USR_00079,2024-01-07 03:54:15,4674.28,card,clothing,DEV_001133,233.222.13.186,Delhi,4,11,1.0156,44.2,0,0
TXN_0003828,USR_00369,2024-01-31 15:19:24,9579.04,netbanking,education,DEV_000995,223.152.10.132,Nagpur,1,5,1.1819,44.63,0,0
TXN_0007474,USR_00136,2024-06-18 20:40:07,6376.4,netbanking,education,DEV_000657,37.233.134.61,Kolkata,4,10,-0.0953,12.84,0,0
TXN_0008553,USR_00718,2024-03-07 22:06:50,3882.38,UPI,clothing,DEV_001157,104.193.24.110,Lucknow,4,8,0.0076,31.08,0,0
TXN_0004971,USR_00463,2024-04-12 00:15:29,3600.37,netbanking,education,DEV_001005,133.202.112.56,Kolkata,1,3,-0.081,12.81,0,0
TXN_0015596,USR_00285,2024-02-29 04:50:32,3773.48,card,education,DEV_000987,102.208.201.123,Ahmedabad,3,7,0.4044,2.69,0,0
TXN_0006828,USR_00196,2024-03-27 12:42:52,3764.69,UPI,education,DEV_000904,228.207.192.29,Jaipur,1,11,-0.1728,19.09,0,0
TXN_0011611,USR_00234,2024-04-08 09:32:19,8760.11,netbanking,electronics,DEV_000202,172.24.196.241,Indore,3,3,2.6025,7.25,0,0
TXN_0012066,USR_00459,2024-05-24 19:06:35,1454.78,netbanking,grocery,DEV_000381,91.11.66.186,Delhi,2,7,0.3467,20.37,0,0
TXN_0007296,USR_00061,2024-03-13 22:00:07,4868.91,netbanking,electronics,DEV_000360,114.160.97.95,Kanpur,3,9,-0.8246,13.67,0,0
TXN_0002826,USR_00145,2024-01-04 16:58:52,10496.36,card,food_delivery,DEV_001020,53.218.190.133,Pune,4,11,1.2469,25.53,0,0
TXN_0000457,USR_00529,2024-01-14 12:16:18,2957.65,card,clothing,DEV_001126,112.16.101.195,Hyderabad,4,2,-1.0352,28.37,0,0
TXN_0010390,USR_00584,2024-05-04 17:05:18,141.98,card,entertainment,DEV_001095,5.220.202.58,Indore,1,4,-2.4912,35.23,0,0
TXN_0008609,USR_00619,2024-03-11 16:40:56,3760.45,UPI,grocery,DEV_000126,216.50.4.242,Lucknow,2,7,-0.7688,32.81,0,0
TXN_0005114,USR_00737,2024-01-30 14:24:09,5781.55,netbanking,travel,DEV_000286,241.32.221.177,Chennai,4,11,-0.1342,49.57,0,0
TXN_0000789,USR_00074,2024-02-13 07:29:39,491.29,netbanking,electronics,DEV_000975,90.120.120.165,Bhopal,1,2,-1.661,46.45,0,0
TXN_0001626,USR_00323,2024-02-20 12:45:12,6148.09,UPI,fuel,DEV_000042,76.97.198.138,Surat,4,7,-0.4473,47.82,0,0
TXN_0001913,USR_00366,2024-03-27 05:36:05,1821.64,card,healthcare,DEV_000867,35.184.105.203,Lucknow,1,5,0.5008,26.59,0,0
TXN_0006630,USR_00389,2024-03-15 15:08:24,2567.07,netbanking,clothing,DEV_000328,218.201.56.61,Kanpur,4,9,-1.5681,10.62,0,0
TXN_0006865,USR_00376,2024-06-19 02:29:25,772.8,UPI,clothing,DEV_000089,84.17.165.124,Surat,4,1,1.0307,4.47,0,0
TXN_0000619,USR_00393,2024-03-18 05:15:43,656.91,netbanking,food_delivery,DEV_000715,225.109.43.213,Bangalore,1,4,0.2239,9.37,0,0
TXN_0014857,USR_00532,2024-05-18 12:37:17,857.79,UPI,fuel,DEV_000748,193.142.134.202,Nagpur,1,8,-0.0964,41.74,0,0
TXN_0008057,USR_00686,2024-03-18 12:01:26,6402.63,netbanking,education,DEV_001018,2.4.190.241,Hyderabad,3,9,-0.2882,32.64,0,0
TXN_0009174,USR_00260,2024-03-25 02:37:22,7936.28,card,entertainment,DEV_000063,146.36.224.35,Nagpur,2,10,1.105,14.44,0,0
TXN_0010353,USR_00283,2024-04-07 08:08:35,3163.38,netbanking,grocery,DEV_000720,243.138.94.190,Lucknow,4,5,-0.8604,6.54,0,0
TXN_0009050,USR_00752,2024-06-23 00:52:07,4660.33,UPI,education,DEV_000737,180.174.242.35,Ahmedabad,3,8,0.4223,48.65,0,0
TXN_0012319,USR_00263,2024-01-27 08:38:22,3307.88,card,entertainment,DEV_000165,98.169.39.149,Lucknow,3,2,-0.2453,21.78,0,0
TXN_0004148,USR_00105,2024-04-06 09:33:40,3903.98,UPI,entertainment,DEV_000922,73.246.94.87,Surat,1,1,-0.5148,2.87,0,0
TXN_0014795,USR_00104,2024-03-06 00:57:15,1581.68,card,food_delivery,DEV_000462,80.20.162.86,Lucknow,2,4,0.1811,20.23,0,0
TXN_0007831,USR_00271,2024-04-04 11:26:40,8614.49,UPI,travel,DEV_000467,88.58.229.58,Pune,2,5,0.7446,15.21,0,0
TXN_0000179,USR_00512,2024-01-30 22:03:16,2151.23,netbanking,utilities,DEV_000327,80.199.84.37,Lucknow,3,7,2.7202,32.43,0,0
TXN_0001196,USR_00009,2024-01-25 20:16:56,1367.39,netbanking,healthcare,DEV_000530,196.10.16.153,Delhi,3,7,-0.0196,34.15,0,0
TXN_0007747,USR_00643,2024-01-18 02:37:52,3034.01,netbanking,travel,DEV_000948,17.13.185.8,Bhopal,4,6,0.2934,24.01,0,0
TXN_0005898,USR_00394,2024-03-03 04:27:28,1962.87,UPI,grocery,DEV_000811,142.3.94.149,Pune,4,6,0.0375,34.21,0,0
TXN_0001097,USR_00179,2024-01-17 07:41:12,53.88,netbanking,clothing,DEV_000999,163.127.111.229,Pune,1,5,-1.9982,6.64,0,0
TXN_0008693,USR_00167,2024-04-19 10:34:18,2562.78,UPI,grocery,DEV_000784,203.247.81.38,Kanpur,24,62,-0.1196,18.79,0,1
TXN_0009932,USR_00664,2024-03-02 20:56:04,8911.45,UPI,clothing,DEV_000305,29.247.207.178,Mumbai,4,4,0.6569,7.86,0,0
TXN_0009542,USR_00068,2024-03-01 13:33:05,1868.21,UPI,entertainment,DEV_000998,245.176.190.148,Kanpur,1,10,0.7832,6.64,0,0
TXN_0009074,USR_00635,2024-01-30 01:53:17,7638.01,UPI,fuel,DEV_000277,125.134.107.189,Hyderabad,4,8,2.0545,7.63,0,0
TXN_0012963,USR_00431,2024-03-05 20:42:03,13450.24,UPI,electronics,DEV_000074,174.65.226.8,Mumbai,4,5,1.5986,13.85,0,0
TXN_0000315,USR_00370,2024-04-22 19:57:45,5498.5,card,healthcare,DEV_000281,250.178.210.31,Bhopal,3,10,0.021,7.78,0,0
TXN_0005779,USR_00252,2024-06-15 16:51:48,6040.83,card,entertainment,DEV_000487,103.135.110.159,Delhi,4,1,0.698,40.15,0,0
TXN_0011510,USR_00243,2024-05-05 11:44:06,2455.85,netbanking,utilities,DEV_000043,43.157.135.24,Indore,4,10,1.0084,40.2,0,0
TXN_0001069,USR_00577,2024-03-14 09:11:20,5385.45,card,electronics,DEV_000676,162.92.223.231,Chennai,4,4,0.3465,43.03,0,0
TXN_0009735,USR_00155,2024-05-28 03:27:46,4007.32,netbanking,electronics,DEV_000597,118.16.10.94,Jaipur,1,6,-0.1436,4.83,0,0
TXN_0012656,USR_00681,2024-06-19 18:03:20,1054.41,netbanking,healthcare,DEV_000418,104.245.10.88,Jaipur,3,11,1.3447,10.07,0,0
TXN_0014388,USR_00638,2024-01-29 06:13:21,6787.54,UPI,healthcare,DEV_001104,17.167.229.11,Ahmedabad,1,3,0.103,26.18,0,0
TXN_0013913,USR_00422,2024-02-27 14:06:17,132.92,UPI,electronics,DEV_000273,48.17.190.39,Hyderabad,2,2,-1.951,6.84,0,0
TXN_0013407,USR_00571,2024-02-28 10:38:07,4215.18,UPI,fuel,DEV_001103,170.53.188.48,Indore,1,11,-1.008,32.55,0,0
TXN_0011322,USR_00792,2024-01-07 13:41:13,7444.41,UPI,healthcare,DEV_001037,54.198.193.226,Bangalore,2,5,0.1427,20.37,0,0
TXN_0010364,USR_00633,2024-06-22 23:38:21,4760.31,UPI,electronics,DEV_000141,68.134.103.143,Ahmedabad,1,10,-0.9449,17.2,0,0
TXN_0012041,USR_00110,2024-03-15 20:02:43,2387.86,UPI,healthcare,DEV_001130,121.239.99.116,Jaipur,1,4,-0.1014,1.34,0,0
TXN_0012663,USR_00401,2024-03-05 11:36:40,2260.85,card,education,DEV_000284,29.197.120.230,Hyderabad,2,3,-0.333,34.91,0,0
TXN_0006088,USR_00500,2024-05-16 18:14:52,7997.37,UPI,fuel,DEV_000323,103.22.145.5,Kanpur,1,9,0.2643,33.2,0,0
TXN_0004326,USR_00210,2024-02-16 07:58:56,1244.97,UPI,utilities,DEV_000269,129.104.42.250,Indore,3,6,-0.5955,40.6,0,0
TXN_0012602,USR_00594,2024-01-25 01:24:55,4610.68,UPI,electronics,DEV_000677,80.242.210.49,Indore,1,5,-0.3667,4.6,0,0
TXN_0006675,USR_00730,2024-06-03 00:07:16,6271.94,UPI,entertainment,DEV_000574,88.158.64.244,Lucknow,3,7,0.7769,10.97,0,0
TXN_0001543,USR_00716,2024-02-05 17:19:28,903.57,card,fuel,DEV_000725,24.125.225.254,Jaipur,4,8,-0.4571,20.01,0,0
TXN_0013263,USR_00490,2024-05-07 06:03:07,990.03,UPI,entertainment,DEV_001092,95.68.148.243,Indore,2,4,0.1668,37.58,0,0
TXN_0002381,USR_00001,2024-01-29 23:45:00,3694.07,UPI,grocery,DEV_000870,136.89.129.228,Nagpur,2,10,-0.9572,32.82,0,0
TXN_0000295,USR_00164,2024-05-18 05:17:06,4082.75,UPI,clothing,DEV_000991,42.61.30.11,Kolkata,2,9,-0.6929,48.85,0,0
TXN_0002820,USR_00054,2024-03-19 22:38:32,5836.92,UPI,fuel,DEV_000617,211.149.169.51,Kolkata,3,3,-0.2789,40.59,0,0
TXN_0003375,USR_00545,2024-05-09 06:32:21,2045.67,card,electronics,DEV_000543,55.98.236.116,Pune,4,6,-1.024,26.6,0,0
TXN_0011308,USR_00437,2024-06-07 18:22:14,5391.35,UPI,travel,DEV_001018,215.228.14.236,Surat,2,1,-0.4908,23.25,0,0
TXN_0002145,USR_00580,2024-01-11 14:29:24,7349.6,netbanking,entertainment,DEV_000833,28.35.200.30,Chennai,2,1,1.4899,35.41,0,0
TXN_0001137,USR_00733,2024-01-31 17:44:34,499.76,card,healthcare,DEV_000815,173.76.40.191,Bangalore,3,5,-1.2276,18.12,0,0
TXN_0006392,USR_00139,2024-06-09 03:21:02,3020.8,UPI,food_delivery,DEV_000820,199.231.218.163,Indore,1,5,-1.5901,17.29,0,0
TXN_0006553,USR_00527,2024-02-19 16:11:38,3296.0,netbanking,utilities,DEV_000742,84.16.207.178,Kanpur,3,4,-0.7475,31.39,0,0
TXN_0008333,USR_00376,2024-04-09 21:11:41,706.69,netbanking,healthcare,DEV_000339,253.253.159.170,Jaipur,1,8,0.7125,37.36,0,0
TXN_0006856,USR_00779,2024-03-07 19:03:05,6070.82,card,food_delivery,DEV_000770,197.79.216.95,Pune,4,1,0.1514,49.51,0,0
TXN_0001762,USR_00372,2024-02-10 19:32:13,6119.5,card,travel,DEV_000207,117.28.84.212,Jaipur,1,4,0.0754,42.09,0,0
TXN_0001241,USR_00746,2024-03-29 16:01:05,1873.64,card,entertainment,DEV_000150,91.250.248.64,Kolkata,1,8,-0.2036,24.86,0,0
TXN_0014558,USR_00205,2024-06-27 06:10:44,71803.44,UPI,grocery,DEV_NEW_014558,196.24.117.121,Jaipur,3,7,275.5333,15.3,1,1
TXN_0004025,USR_00477,2024-04-12 05:08:22,6326.48,netbanking,grocery,DEV_000841,85.12.253.64,Mumbai,1,8,-0.3182,18.23,0,0
TXN_0002706,USR_00035,2024-04-24 10:13:52,4714.43,card,grocery,DEV_000670,222.73.153.180,Chennai,1,10,0.1449,20.2,0,0
TXN_0012167,USR_00735,2024-02-18 02:07:11,6242.66,netbanking,utilities,DEV_001160,109.16.18.13,Surat,2,4,-0.0859,48.85,0,0
TXN_0008095,USR_00317,2024-01-10 00:18:38,8621.81,card,food_delivery,DEV_001024,91.10.61.207,Hyderabad,3,7,2.6367,5.65,0,0
TXN_0002357,USR_00060,2024-06-25 06:54:32,4177.91,card,healthcare,DEV_000313,67.7.131.192,Mumbai,2,4,0.1434,24.81,0,0
TXN_0006087,USR_00099,2024-06-06 19:39:07,2195.54,netbanking,education,DEV_000233,7.148.119.89,Delhi,1,2,-1.5478,34.75,0,0
TXN_0008203,USR_00013,2024-05-09 01:57:23,4701.56,UPI,grocery,DEV_000556,200.252.225.120,Jaipur,1,1,-0.8015,42.13,0,0
TXN_0000617,USR_00714,2024-05-09 06:16:23,10294.18,netbanking,healthcare,DEV_000493,242.175.38.66,Indore,2,8,0.7258,32.84,0,0
TXN_0007359,USR_00296,2024-02-24 01:36:12,4392.97,card,utilities,DEV_001086,78.135.91.202,Jaipur,1,8,1.9435,47.06,0,0
TXN_0010558,USR_00145,2024-01-06 01:22:33,6220.29,UPI,grocery,DEV_000740,109.189.87.226,Pune,4,10,-0.1026,45.93,0,0
TXN_0001406,USR_00178,2024-01-03 18:50:53,1917.63,UPI,healthcare,DEV_000648,223.227.149.178,Lucknow,1,11,-1.4218,39.21,0,0
TXN_0002149,USR_00193,2024-02-20 08:46:28,1439.83,card,food_delivery,DEV_000941,22.19.58.240,Delhi,2,2,-1.6432,20.97,0,0
TXN_0001477,USR_00237,2024-01-20 11:44:32,305.56,netbanking,healthcare,DEV_000908,114.39.190.228,Kolkata,4,7,0.4195,24.7,0,0
TXN_0005939,USR_00292,2024-03-27 08:33:47,10441.25,UPI,education,DEV_000695,68.163.161.250,Delhi,4,8,2.2315,1.65,0,0
TXN_0007590,USR_00776,2024-05-21 12:10:03,2974.03,netbanking,education,DEV_000643,171.227.169.227,Hyderabad,3,9,-0.8465,3.45,0,0
TXN_0003860,USR_00203,2024-06-19 09:12:58,5812.31,netbanking,education,DEV_000810,43.103.192.192,Chennai,1,1,-0.4519,15.91,0,0
TXN_0003023,USR_00606,2024-06-24 01:57:17,4564.58,card,clothing,DEV_000535,75.1.11.208,Nagpur,4,6,1.1539,47.08,0,0
TXN_0015467,USR_00056,2024-03-22 10:55:40,2418.59,card,clothing,DEV_000877,127.11.236.106,Pune,4,3,-0.6071,1377.51,0,1
TXN_0001081,USR_00136,2024-03-18 15:35:32,5960.06,netbanking,fuel,DEV_000214,153.101.137.19,Delhi,1,10,-0.3493,32.04,0,0
TXN_0005919,USR_00407,2024-03-08 07:14:54,3957.82,card,clothing,DEV_000097,253.6.213.15,Jaipur,3,5,-1.099,25.15,0,0
TXN_0000730,USR_00654,2024-01-29 18:22:47,1931.14,UPI,travel,DEV_000115,224.203.14.165,Kanpur,4,9,0.1958,31.3,0,0
TXN_0002435,USR_00634,2024-04-14 12:09:50,5535.43,card,utilities,DEV_000064,219.75.129.17,Pune,1,9,-0.3695,9.36,0,0
TXN_0012744,USR_00382,2024-01-20 16:44:48,6871.39,UPI,education,DEV_000902,237.139.245.146,Bhopal,3,9,0.3067,24.79,0,0
TXN_0005095,USR_00458,2024-02-10 22:11:51,6805.93,netbanking,utilities,DEV_000570,248.30.228.102,Indore,2,2,-0.3459,30.58,0,0
TXN_0007663,USR_00595,2024-03-01 12:13:20,8017.75,netbanking,food_delivery,DEV_000939,23.129.166.140,Ahmedabad,2,3,0.6628,9.53,0,0
TXN_0014572,USR_00123,2024-02-12 14:06:29,3881.85,netbanking,utilities,DEV_000959,254.16.127.56,Kolkata,3,8,0.2043,37.11,0,0
TXN_0007404,USR_00775,2024-03-27 19:42:47,4753.02,UPI,travel,DEV_000656,27.197.79.128,Chennai,3,9,-0.7722,13.19,0,0
TXN_0009463,USR_00385,2024-05-05 20:08:57,2135.49,netbanking,clothing,DEV_000283,63.36.189.50,Pune,1,10,0.2589,49.72,0,0
TXN_0012134,USR_00194,2024-06-17 22:32:21,7153.49,UPI,utilities,DEV_000019,101.186.83.174,Lucknow,1,2,-0.383,4.04,0,0
TXN_0003631,USR_00117,2024-04-30 02:09:19,1859.86,netbanking,clothing,DEV_000870,33.110.225.45,Indore,3,11,-0.6343,23.52,0,0
TXN_0013803,USR_00398,2024-04-21 13:39:21,6053.12,card,education,DEV_000202,188.182.50.145,Indore,3,6,-0.4681,36.07,0,0
TXN_0002522,USR_00350,2024-06-09 18:54:18,3539.79,card,fuel,DEV_000922,50.48.18.123,Kolkata,4,9,0.3675,3.55,0,0
TXN_0002960,USR_00005,2024-03-21 06:00:16,2071.36,card,fuel,DEV_000951,137.238.86.220,Hyderabad,2,9,-0.8245,9.03,0,0
TXN_0015370,USR_00092,2024-04-11 02:56:40,2405.25,UPI,healthcare,DEV_000561,221.127.16.180,Ahmedabad,1,11,-1.3484,11.89,0,0
TXN_0011813,USR_00538,2024-06-27 03:10:01,12126.91,netbanking,education,DEV_000671,226.190.254.60,Delhi,1,7,1.5678,49.48,0,0
TXN_0002182,USR_00153,2024-01-29 00:40:56,4405.07,card,entertainment,DEV_000945,176.208.67.152,Hyderabad,3,11,-0.1804,20.09,0,0
TXN_0010647,USR_00211,2024-03-08 22:50:31,4030.23,UPI,education,DEV_000850,129.211.161.154,Pune,2,10,0.3352,42.19,0,0
TXN_0002297,USR_00739,2024-03-31 05:33:47,1029.55,netbanking,entertainment,DEV_000475,50.33.173.102,Nagpur,3,5,1.4016,26.55,0,0
TXN_0002767,USR_00677,2024-02-28 23:45:19,1138.71,UPI,food_delivery,DEV_000981,183.81.12.108,Nagpur,1,9,0.4547,27.4,0,0
TXN_0000389,USR_00139,2024-01-01 14:20:03,4648.49,card,entertainment,DEV_000075,148.22.29.41,Indore,4,8,-0.5769,43.32,0,0
TXN_0011666,USR_00611,2024-03-16 06:47:57,3453.64,card,electronics,DEV_000752,77.146.135.63,Delhi,1,7,0.8428,27.62,0,0
TXN_0008974,USR_00601,2024-02-18 23:46:51,1789.27,netbanking,education,DEV_000378,251.177.8.109,Indore,1,4,0.8175,6.52,0,0
TXN_0014206,USR_00726,2024-06-06 18:58:48,295.28,card,electronics,DEV_001081,106.74.47.127,Hyderabad,4,3,-1.1715,22.49,0,0
TXN_0008878,USR_00233,2024-01-29 22:10:28,1008.24,netbanking,healthcare,DEV_001106,197.68.159.141,Jaipur,3,2,0.5665,14.62,0,0
TXN_0012305,USR_00187,2024-03-12 10:21:08,651.72,UPI,travel,DEV_000500,227.39.12.99,Chennai,3,7,-0.6809,47.6,0,0
TXN_0007687,USR_00303,2024-03-10 11:48:56,4859.18,UPI,utilities,DEV_000167,175.85.219.216,Lucknow,3,4,0.543,40.45,0,0
TXN_0002738,USR_00172,2024-05-19 06:31:13,8864.85,UPI,grocery,DEV_000205,206.60.249.24,Bhopal,2,1,1.5542,9.37,0,0
TXN_0011177,USR_00188,2024-02-11 16:05:13,10935.08,card,entertainment,DEV_000368,71.166.248.76,Indore,1,5,0.9334,26.02,0,0
TXN_0005660,USR_00330,2024-05-12 17:14:20,2553.5,UPI,clothing,DEV_000344,241.237.173.223,Pune,4,2,-0.0548,14.61,0,0
TXN_0013943,USR_00692,2024-05-06 18:44:04,546.02,UPI,grocery,DEV_000855,200.175.3.144,Jaipur,4,7,-0.5231,45.32,0,0
TXN_0006949,USR_00096,2024-06-15 10:24:37,2314.72,card,healthcare,DEV_000582,91.109.244.32,Bangalore,3,3,0.7025,37.38,0,0
TXN_0004210,USR_00700,2024-03-05 06:11:16,2345.1,UPI,clothing,DEV_000069,185.9.78.18,Lucknow,2,8,-0.2563,45.36,0,0
TXN_0012684,USR_00611,2024-06-23 01:57:13,2158.82,card,electronics,DEV_000752,62.42.160.55,Bangalore,2,11,-0.8936,0.64,0,0
TXN_0005216,USR_00666,2024-04-05 12:24:35,3312.77,card,clothing,DEV_000493,233.201.26.174,Indore,3,6,0.291,37.4,0,0
TXN_0014856,USR_00584,2024-04-10 00:29:45,6093.9,UPI,clothing,DEV_001095,78.186.165.224,Indore,4,8,-0.1668,32.82,0,0
TXN_0002449,USR_00492,2024-05-09 01:09:53,5367.99,UPI,healthcare,DEV_000691,82.79.251.59,Indore,2,8,-0.6905,46.21,0,0
TXN_0006464,USR_00362,2024-06-07 02:42:25,2341.31,UPI,education,DEV_000289,196.223.67.94,Chennai,2,7,-1.2078,15.19,0,0
TXN_0009958,USR_00624,2024-06-04 06:24:49,6132.59,UPI,grocery,DEV_000113,181.125.141.147,Chennai,1,10,0.6507,3.19,0,0
TXN_0009706,USR_00394,2024-01-06 19:21:02,2854.76,netbanking,grocery,DEV_000811,6.186.250.234,Pune,1,6,1.5579,19.54,0,0
